"","acreana","acrocephala","acuminata","alata","alba","aria","auristellae","bourgonii","brachyrhachis.aff","brachystachys","brachystachys.aff","brevialata","brevipes","capitata12","capitata33","capitata35","cayennensis","chartacea","cinnamomea","cocleensis","cordatoalata","coruscans","cylindrica","edulis","fastuosa","flagelliformis","fosteriana","glomeriflora","goldmanii","gracilifolia","grandiflora","heterophylla","huberi","ingoides","jenmanii","kursarii","LA17","LA41","LA48","lateriflora","laurina","leiocalycina","leiocalycina.aff","lomatophylla","longiflora","longipedunculata","loubryana","M18","M25","M27b","M30","M71","marginata","melinonis","microcoma","multinervis","no phylogney","nobilis","nouragensis","obidensis","oerstediana","paraensis","pezizifera","pezizifera.aff","pitmanii","poeppigiana","punctata","retinocarpa","rubiginosa","ruiziana","sapindoides","sertulifera","setosa","spectabilis","splendens","stipularis","striata","suaveolens","subcapitata","T18","T21","T29","T50","T51","T82","T85","T88","tenuistipula","thibaudiana","tomentosa","ulei","umbellifera","umbellifera.aff","umbratica","velutina","venusta","vera","virgultosa","vismiifolia","Zygia mediana"
"fosteriana",0.0451128799751948,0.0441705934966495,0.14444499431895,0.0458015452135145,0.0446255896981835,0.144662744126193,0.0539701070616428,0.256736267392253,0.0680621678107491,0.0552014124174632,0.107958062189657,0.145791413204606,0.197063703640437,0.0764243578263718,0.0691174627086711,0.0709894087029979,0.127624514138812,0.0949408821558581,0.205612901520111,0.158715888460403,0.06569560809215,0.154064294982629,0.144360655127991,0.189202615191183,0.429596620725266,0.193338230960756,1,0.078188477536749,0.330508929542548,0.112098542841506,0.163454690601768,0.0574433318865843,0.0449226015066771,0.126362083092307,0.117583089779381,0.101975634790081,0.0743199055463904,0.149384539387582,0.19665473376363,0.0919782102456145,0.0697967417794398,0.177612432052157,0.101060874355264,0.110676867701101,0.0974437328850303,0.129059414209455,0.0433169297772247,0.192349925963523,0.0563728298857878,0.0921333669940327,0.143269754219807,0.153403553088585,0.0935865029324174,0.0646918759497067,0.146569560956412,0.0910762360877991,NA,0.18879687376273,0.229405071980498,0.0715694027133302,0.157114089159639,0.10775172934067,0.125338282332743,0.102199086640329,0.14451768082396,0.137893007024126,0.132577377509237,0.1137676974749,0.0879287306733533,0.137781206407812,0.0301575762039304,0.0977043015829789,0.152768058887409,0.100724797910115,0.134939655583266,0.0960009306891705,0.0346617969438431,0.139964190656154,0.0778810357710333,0.0929545090233566,0.0474875718934502,0.281188887005758,0.0811829050342445,0.0835930873446998,0.071126836119453,0.108113173054248,0.0913273613846621,0.267891683457977,0.0873726807709141,0.139847551050195,0.117719207632867,0.094652160337411,0.290842893144433,0.119838019343305,0.700515044298641,0.134389737555516,0.138098723448259,0.0758630145244578,0.252585700853327,0.119855559156452
"glomeriflora",0.0509895841691256,0.0285565177617333,0.125802647923071,0.104434103976186,0.105900912569452,0.160505841311749,0.0772299919982905,0.116252422856776,0.1487569253389,0.123300485512745,0.127340039363472,0.124599614319504,0.110435785701257,0.145018456742817,0.145812946916741,0.148512856068244,0.12487470271486,0.0565908408684753,0.108194874677802,0.136332137795073,0.365130185633505,0.135732127002455,0.16358946996292,0.152662649423164,0.109334827654358,0.0754156244628324,0.078188477536749,1,0.133337634736594,0.13497049895533,0.177743292086194,0.105928262459484,0.409807747911368,0.0925486690820299,0.153893324293612,0.112403027612984,0.728665978371887,0.134155733904119,0.0918632182104799,0.122881069759361,0.143822078102174,0.124347731558846,0.128198483529248,0.118207166888284,0.170850812251797,0.165010997662795,0.0867967518350996,0.109907621723238,0.103256639145586,0.187264016332463,0.0901573644461289,0.0891420544254031,0.109851171662107,0.0275324493493779,0.0629059060106698,0.031060610532533,NA,0.101945651340583,0.09007933977448,0.143647855138601,0.152053611357431,0.166198008407496,0.130484834687065,0.0995488761398859,0.0509777396272729,0.219544920668799,0.146550748914548,0.169047437464907,0.175590576908731,0.170265322000548,0.0347157880588396,0.150321611244753,0.116012110910282,0.181461078645453,0.160686162454773,0.185679738951588,0.0786845617171325,0.101475934652798,0.080319316172426,0.0259195946191835,0.202879144478899,0.0984007735533926,0.140323846746944,0.0788348425667963,0.153037651966791,0.0553531180878348,0.0991577855549106,0.0863591640254671,0.158950248405129,0.0403239079562657,0.117210512602193,0.13317505313223,0.0967407034300805,0.131676591303107,0.0345472886431026,0.185592736594305,0.164750638716477,0.123512771374923,0.104148972608272,0.215407065262162
"goldmanii",0.068288235910896,0.082411108638324,0.183147976416889,0.110244702931301,0.0892902382183823,0.246570325504138,0.0931068221106842,0.443355426081148,0.131088114958585,0.139665754888905,0.205909171546087,0.205801121286328,0.284728068481503,0.122056949337024,0.131049912851428,0.12214994443297,0.22513936132586,0.172323709604597,0.263640881606002,0.231503155585243,0.12511777357186,0.188613577433457,0.231095450403005,0.417828396723978,0.414177548012833,0.254739450348486,0.330508929542548,0.133337634736594,1,0.13723217423709,0.302776488851625,0.0963910100523189,0.101068309973452,0.140744893484077,0.222574913749231,0.104411056506036,0.123465625628792,0.183629134108157,0.328068315659856,0.154803126933226,0.127122616050743,0.310602508416078,0.231083042984363,0.159924758898406,0.18802227424022,0.224679981960368,0.0840912593029868,0.162507419357995,0.0848220074488727,0.207447446583458,0.210741862900111,0.211238407961988,0.136621978545864,0.0501059405762196,0.2809388131379,0.080044537384319,NA,0.301875862118032,0.146898408350952,0.150436389246196,0.265442314058567,0.198533460853,0.182094107644408,0.139690836623427,0.145393196722766,0.255451006982536,0.229521773320927,0.217886555757901,0.179966635717631,0.244527948868161,0.0390004686867662,0.199250428451232,0.201188721669581,0.204854136420937,0.216896649243268,0.218231230094888,0.0937382828103693,0.19753771177277,0.0712854571074658,0.0588889901386842,0.13484559165876,0.161178697773444,0.190691854434303,0.136236623794434,0.168097708705377,0.111127612192134,0.0882754753517323,0.383049925395191,0.167326371738987,0.0781320004163415,0.173230573723112,0.197495716403473,0.380708452671868,0.248118432382063,0.230479110197756,0.226699163896152,0.216821321020532,0.116652505539225,0.318497954072212,0.233632438554321
"gracilifolia",0.0545726444674827,0.0277407298474624,0.305457216258368,0.109290136708104,0.0723960372822185,0.331857838570049,0.0756064608504263,0.118953734453902,0.178120028405703,0.186013517725922,0.326967173705347,0.243271246837245,0.20165586567525,0.265663457292517,0.202260765344204,0.257780095106278,0.222973352985951,0.057331810230511,0.143467357082093,0.329153650516296,0.0946839719658969,0.25761385757547,0.268040029487035,0.166489680724156,0.177726006788613,0.132830765291914,0.112098542841506,0.13497049895533,0.13723217423709,1,0.331814968967348,0.180876313023048,0.0814012140180208,0.166132132449502,0.303482293837169,0.575555209585681,0.129848957276946,0.228740695650676,0.109365469081594,0.204498629374613,0.201505984859539,0.136989069792059,0.0877535579582606,0.168508478126945,0.183865423108726,0.319955340272895,0.0899938481334869,0.17305164623592,0.110144564364048,0.24783222746586,0.133030892146938,0.119339173929923,0.0965195507145122,0.0251008624042468,0.0833004248897217,0.0323679738322254,NA,0.11219081401259,0.0987553495794328,0.22185512579475,0.30347195149768,0.333900360079769,0.211647807161981,0.172889120604764,0.0544423264483886,0.314842045985956,0.123275485217617,0.315644538621194,0.13533266173868,0.347917335187059,0.0359403136280597,0.29074246009666,0.281251849241662,0.309871246162277,0.334196430340554,0.141325546446179,0.0547679597813108,0.0939664646125983,0.159997952165978,0.0218976459514156,0.0748362154313217,0.188919777723788,0.133231417677959,0.0636964866480332,0.0892520864765337,0.0678561019526625,0.162577885414818,0.126851766457171,0.152150715302632,0.0343221861695701,0.299767793192807,0.114728111296923,0.137905150243202,0.17644492964029,0.0712705119880621,0.380913326914589,0.330501707371303,0.181137719915846,0.131578238125176,0.325254876224116
"grandiflora",0.071019062776201,0.048122953022112,0.373427057789392,0.159890101141086,0.107912168806823,0.469262390623399,0.116243696759388,0.29616605089061,0.201488715749755,0.354049524355753,0.266476129145628,0.320434320282728,0.357759504373036,0.267214455011836,0.227475999906223,0.269177382737014,0.31357854084841,0.0890710340573096,0.232090366481221,0.4625022870432,0.125871351596956,0.466115475659566,0.397253083521698,0.265720674537316,0.327226058641276,0.169673807974957,0.163454690601768,0.177743292086194,0.302776488851625,0.331814968967348,1,0.301724533031229,0.109057392506887,0.258433855439608,0.493899841959776,0.278315124445801,0.164451236888925,0.341036074855932,0.241647178513572,0.375732641962732,0.265251480418565,0.208800629458389,0.25876330087881,0.372967483337702,0.26445325572436,0.490247104689205,0.121487619152058,0.352941827579088,0.176660585230558,0.405038106874325,0.340847958982921,0.187895990290473,0.16053720220063,0.0701674182001393,0.256298425455448,0.0798922760482495,NA,0.233322216519989,0.20964205492713,0.414693698680087,0.559374471590128,0.466407796001766,0.257416063888489,0.350330861239287,0.105075167526062,0.477975970714361,0.223672395387748,0.480864865115367,0.231339950145426,0.499234216245024,0.0445598238148787,0.392004965284084,0.413319058629648,0.424336006855466,0.455274253356388,0.194681373232869,0.0828468933468993,0.19331017138435,0.185086509652467,0.0797793390162237,0.121971359899102,0.259097027071176,0.196772907518015,0.194910670491237,0.145600200027121,0.135393814400564,0.236229533335947,0.162558061286541,0.243855132050433,0.0833049664884262,0.370610740758788,0.187183140393414,0.24690349732606,0.25385807622402,0.140410792001038,0.461261444750164,0.429934298746169,0.211987367638028,0.265080965056186,0.463722808613539
"heterophylla",0.043682234412393,0.0216449112968441,0.237064926473955,0.142314142758739,0.200552005993061,0.27424453041339,0.0669906905158973,0.0989518147576536,0.156807494702462,0.779386909287765,0.459553025514168,0.390847184945181,0.436734720215413,0.351259324024907,0.175235934041772,0.322948991894906,0.148639464703394,0.0449394971490597,0.0940985813260243,0.260681415425519,0.0775398748482157,0.207190861385945,0.211557793600933,0.113731588690366,0.133366753768982,0.248568030284068,0.0574433318865843,0.105928262459484,0.0963910100523189,0.180876313023048,0.301724533031229,1,0.080565684628865,0.235768203982734,0.575463692732468,0.224818979047914,0.109791642419532,0.143922507631408,0.0578497819816515,0.335498441074417,0.717472252197832,0.0754773643746432,0.0751492015136394,0.236823678951693,0.121828440593023,0.249982416736592,0.443305673721817,0.183900062548694,0.384620659068778,0.478726704199566,0.200437009295257,0.0789698261070433,0.0936848703346985,0.0201653094588815,0.164417779396675,0.0229968400488017,NA,0.0860226433310325,0.0873444849193128,0.655856106001267,0.311122175022769,0.36482073295464,0.146638859051368,0.316180578118288,0.0581129202797014,0.202843655219343,0.11100537765206,0.278016308098599,0.0990155922629987,0.263735980777728,0.0287209860902262,0.604089389783271,0.249043961984063,0.314770129801117,0.335074506742978,0.071670900710826,0.0552051414395102,0.05581375862125,0.0996335027335157,0.0189330213921659,0.078413436182221,0.133456613188017,0.1347299412546,0.0571926899999935,0.0684141560062212,0.0316371987298944,0.161590058077623,0.064553830077343,0.117316128576499,0.0264935492485213,0.257954960572134,0.238815420786,0.0704931657596177,0.349764158318841,0.0543944894690976,0.263659142012655,0.292610173351272,0.561949732386505,0.062407671948961,0.353863553563681
"huberi",0.0455808830552537,0.0344121499036851,0.0753062052291623,0.13859004566623,0.165788828405615,0.104270887290856,0.0970158046901718,0.0917116511566052,0.148220180809277,0.0948957435125539,0.0946102830259641,0.0831219462018682,0.0562984848641893,0.114293382608212,0.138677597836477,0.123357650498397,0.0603640471281557,0.0724068353020612,0.0630024234343924,0.081482538715236,0.342341129368183,0.0839845613210112,0.124099472363159,0.151941316745269,0.0768198909569542,0.0633561555879518,0.0449226015066771,0.409807747911368,0.101068309973452,0.0814012140180208,0.109057392506887,0.080565684628865,1,0.0664752067684645,0.114449530507207,0.0691108689148281,0.320464840334761,0.0722196033009279,0.058358716365967,0.0596950489904593,0.111349331883047,0.0998672237134004,0.0899256856398173,0.0709012187186258,0.174605807829071,0.112092310420749,0.110941774170547,0.0693312136631124,0.076105163701034,0.141727932196027,0.0643114564117516,0.0667182622373117,0.108130775168784,0.022310491075216,0.0436782138175884,0.0255851442527911,NA,0.0655845767115456,0.0584450882539501,0.102721816053873,0.0916271607306175,0.107913190136841,0.0763653549318895,0.0657887460302604,0.0449522394937528,0.176546211006574,0.16018461356011,0.117341030610932,0.212735720404037,0.102752589723595,0.0495555574046601,0.116569143680637,0.0637806226341103,0.123120517275358,0.108275806712588,0.159348400950095,0.0916718839476335,0.0612195934258029,0.0360492827535754,0.0195483241982641,0.251900054928876,0.0606635479436941,0.146213153426711,0.0650346609391704,0.149510905482412,0.0304176694909074,0.0330429756207966,0.0596380902482004,0.148249368453583,0.0272576784971591,0.0717047596692424,0.122278554214286,0.0653858678318981,0.0910977473787001,0.0239589203278459,0.11091791553605,0.106315465636498,0.102739352603827,0.0668001257078805,0.169744176232186
"ingoides",0.0665495564531188,0.0382465304335843,0.261982941707555,0.100765998784492,0.127685447559461,0.368151569810461,0.0686813185668105,0.182653084208681,0.0700420339604069,0.244101275214653,0.240365965115276,0.167827118877201,0.248420017857191,0.176602845266039,0.0841035118370013,0.145572727906274,0.192452872867314,0.056033240738823,0.0973139807329512,0.341332672190066,0.0608930334039774,0.280713261947862,0.255531621169823,0.0843737466528881,0.16492085403218,0.0841925156282,0.126362083092307,0.0925486690820299,0.140744893484077,0.166132132449502,0.258433855439608,0.235768203982734,0.0664752067684645,1,0.256761881427224,0.223076372631525,0.0904127312820597,0.193368429746773,0.086248964148831,0.218329869157776,0.237928177564201,0.0720603349604691,0.127079950225966,0.202872429366306,0.0853914546949414,0.302663463002334,0.0551563872922449,0.21423392067038,0.123487583711336,0.248413737497153,0.161440343948315,0.0904381387578948,0.126935441351542,0.0678228743433079,0.140348158639453,0.0722302721857757,NA,0.0892468401293033,0.209293517563846,0.277377366594631,0.289822894132307,0.269491643262656,0.102666735640095,0.275969113343728,0.0979451637144351,0.210591897551475,0.0848118583457326,0.285337488042601,0.0780196020455635,0.27126527483763,0.0734885677262655,0.274219861885405,0.25141745614968,0.220209543925675,0.263707507616858,0.0915726793275085,0.129561869518129,0.138175264399132,0.0966336615054996,0.0790729288479152,0.0510467967080212,0.219563570107401,0.063589513405243,0.151858209735972,0.0618234126701153,0.108155040344458,0.227019421342568,0.0752466224766175,0.0947654506602874,0.118679411367224,0.317125893075493,0.0966331393250348,0.111282499290452,0.152429392228674,0.12530634068645,0.267859394364977,0.292294467201039,0.16468126212543,0.101426043035298,0.213843855288139
"jenmanii",0.0702131580292538,0.0422370092122677,0.329138053144293,0.172374675441306,0.225379638308677,0.407517266381999,0.127096859656499,0.227892111859634,0.178767646309091,0.620046492382649,0.506303585941559,0.482828394949644,0.534900803183716,0.227197084550796,0.197565796927804,0.225234133104488,0.256231088158,0.0833653221842864,0.136922373238638,0.374340405460994,0.111254963989289,0.30720519388511,0.353508050046272,0.22348458937644,0.28203080950266,0.351468641767768,0.117583089779381,0.153893324293612,0.222574913749231,0.303482293837169,0.493899841959776,0.575463692732468,0.114449530507207,0.256761881427224,1,0.237147472603424,0.139397946000752,0.199363944278012,0.147143492846661,0.378021556333602,0.484248267921234,0.162851493734055,0.148736949272843,0.290908065320226,0.255186508631716,0.380122146232112,0.333442277140472,0.280373680553182,0.363425277265955,0.574077712893197,0.321466352330749,0.164170732298866,0.171686943785921,0.044164198600463,0.274753613200862,0.0540869677615035,NA,0.138003832013234,0.15940289872922,0.576165854032715,0.448620216538354,0.368871086866185,0.195783126797265,0.349442694250788,0.0796769482922136,0.364855425628136,0.192117475942206,0.434119346969424,0.209609049883859,0.405792910669708,0.0395473808293855,0.640918581142875,0.284854848650768,0.330202995311907,0.384486175312241,0.183576471207669,0.0869852214231177,0.12355291114701,0.136587511975843,0.0505715578267999,0.11453028623658,0.241619146538353,0.20889398914984,0.131256181120953,0.131034523051156,0.0735331719423796,0.167348133940321,0.121388838787149,0.199416098393481,0.065957112990384,0.284557804489314,0.315371713027451,0.172669042385409,0.467750313735841,0.116441845816698,0.431402696567799,0.385908996667392,0.427132284647858,0.154601285917176,0.439066228329165
"kursarii",0.0383034035366821,0.0198683824812407,0.317043564017194,0.0851772647099629,0.0588193561322859,0.351970552945732,0.0648329350590035,0.0992775436575027,0.135306471477347,0.207106626022976,0.26439204232889,0.176934751184693,0.218388904138441,0.293883865286536,0.157094423579027,0.253159266443491,0.178987269802832,0.039058607405674,0.112011504470972,0.339457932873853,0.0777881083432494,0.242858478096232,0.204090305397848,0.127751304079353,0.107325085754041,0.0791208938407298,0.101975634790081,0.112403027612984,0.104411056506036,0.575555209585681,0.278315124445801,0.224818979047914,0.0691108689148281,0.223076372631525,0.237147472603424,1,0.118053572525955,0.23121517925471,0.103971706009063,0.235253925854308,0.247141493983416,0.0916472415118586,0.0763311069951448,0.143799446700804,0.151129831610206,0.324375823671196,0.0714045192074107,0.138372276104941,0.0971037276944586,0.240409677988382,0.125837930587228,0.0991038597107985,0.0852838652406394,0.0224494642426361,0.0770984322002488,0.0270236390551437,NA,0.0920055614930125,0.0922568068728029,0.267031194794272,0.287047296142627,0.36018884442114,0.157811498502129,0.174045509306392,0.0440442461869457,0.280726015092641,0.100192983745053,0.332763204417731,0.110965504778772,0.329473394992207,0.0289593087654999,0.275124071926296,0.266791402882977,0.297097719288134,0.326252277912834,0.0972902379127782,0.0402811369049676,0.0893014415609475,0.149126143422387,0.0211286042153988,0.0600193995911181,0.169725724073866,0.0950986166398934,0.0580021718646096,0.064017944664841,0.0720183033440102,0.215893190175096,0.0975179996695983,0.123896557513784,0.0315203527838272,0.360927332599669,0.0924147188529345,0.109974567058297,0.146630588868821,0.0562366200727687,0.330638490296865,0.332377719126946,0.180720653953183,0.106454963439676,0.297826878198155
"LA17",0.0427166676810751,0.0241832174768667,0.132933917110598,0.0923559430892152,0.0864952429524045,0.148718628044157,0.0656209326748912,0.103911731594636,0.141721067803747,0.12270961850184,0.126191781691334,0.124514376980733,0.111495305700392,0.148562553145699,0.145716996495269,0.15160863677899,0.116305874487126,0.046825843742757,0.0927756949038129,0.13251253983436,0.311805292577176,0.129693982373772,0.156777376612418,0.134631908079953,0.0974265785881462,0.0686334188775882,0.0743199055463904,0.728665978371887,0.123465625628792,0.129848957276946,0.164451236888925,0.109791642419532,0.320464840334761,0.0904127312820597,0.139397946000752,0.118053572525955,1,0.130327589148594,0.0856987455163462,0.130749739730849,0.140860032323076,0.110230292217486,0.108038203485544,0.108673417543801,0.152152507019995,0.152661930275419,0.0768893958333523,0.101584393198005,0.0949987279326755,0.173772370821709,0.077129148908912,0.0840925257486908,0.099360184975512,0.0212850348441026,0.058844610582994,0.0247812076389722,NA,0.0887996472122742,0.0814319661676568,0.136937456952197,0.149708482960508,0.158151455878707,0.120054591177042,0.0956800923154477,0.0420637432935021,0.207720314910771,0.131896149694266,0.160025150615357,0.150068349262236,0.168816110917511,0.0280533827996909,0.146548087115848,0.124663496365763,0.169733237576858,0.161165797921641,0.159862942595503,0.0671881979464375,0.0864999731468005,0.0859023303834229,0.020713187194056,0.168896914197756,0.093639108299381,0.125318338790836,0.068777094906042,0.131198225326359,0.0453701004333156,0.0998910761187364,0.0875043138057027,0.137954956715804,0.0357914523784114,0.115855386132966,0.119235157396146,0.0925363444717081,0.121708262151336,0.0300133867722503,0.178318883533984,0.164248098323549,0.116111897237576,0.0935260103204041,0.19708367386632
"LA41",0.0490682911205781,0.0276131542815532,0.257076039788028,0.0730485614477435,0.0680286016448738,0.318086589346066,0.0615023024092586,0.21987527973857,0.106988518087966,0.135488931142684,0.297778204513427,0.224835312041814,0.19997901539951,0.189107000739829,0.126139617373349,0.185056165371531,0.273421021156951,0.0582895974684267,0.204722738359435,0.460781242893537,0.0966938890789716,0.32457601352307,0.291989562717067,0.156926210052362,0.162942726160155,0.115286025229574,0.149384539387582,0.134155733904119,0.183629134108157,0.228740695650676,0.341036074855932,0.143922507631408,0.0722196033009279,0.193368429746773,0.199363944278012,0.23121517925471,0.130327589148594,1,0.192421120206802,0.193029356778536,0.158840972735565,0.162683091395125,0.266994190324269,0.216674526792042,0.135253671073058,0.381683010064978,0.0666801139141279,0.168830590540648,0.0920957255035283,0.234004994758399,0.203867515241923,0.143232943663474,0.0857997764178703,0.0564721382266791,0.174997106506363,0.0616697008373644,NA,0.155976807012509,0.142031227851949,0.16076214898797,0.334803594126437,0.232737962599837,0.184151065987984,0.202254820063663,0.0979465750838746,0.314969473648113,0.132465686100818,0.219548055300543,0.122648181595077,0.273195221849203,0.0423205142162616,0.211307756571298,0.446580775919291,0.23309723274806,0.258653440917613,0.171592155116445,0.0706973577211236,0.366981979504338,0.1572584644867,0.0581615067013544,0.0886441364401819,0.172946747493103,0.11697769096723,0.19820699530427,0.13428117873864,0.339299973200394,0.177736397088103,0.146174275790981,0.123298090374376,0.131549303228202,0.290307807170605,0.124871467883002,0.172313645658219,0.251370111250762,0.101326718921984,0.260006603425199,0.323635139444976,0.147482653399637,0.180229795310257,0.267140251813758
"LA48",0.0560241882481354,0.0421224954466527,0.185782520909659,0.0566211476612268,0.0643383676894816,0.151256035465232,0.0589564641854843,0.282359345262476,0.0620341432373101,0.106364307015305,0.186416900436778,0.23283562932901,0.220765066833661,0.0729771683063879,0.0625014664186854,0.0640163590854444,0.150070570218644,0.0843498911399881,0.291120521411569,0.175851763220563,0.0772858970369789,0.26366557319158,0.22280705671351,0.176892086021436,0.361929129679856,0.23389578800171,0.19665473376363,0.0918632182104799,0.328068315659856,0.109365469081594,0.241647178513572,0.0578497819816515,0.058358716365967,0.086248964148831,0.147143492846661,0.103971706009063,0.0856987455163462,0.192421120206802,1,0.138390140953798,0.0747099566898274,0.178392200591031,0.220108376651499,0.152454322261503,0.104671088384615,0.110548244314387,0.0524920715491756,0.128642448231024,0.0605959956129585,0.133626708325938,0.234568915925358,0.247700473126126,0.0971623409977107,0.0530830664952197,0.271706149659894,0.0784762373457775,NA,0.377937549687675,0.166713200603686,0.131894544072941,0.217471162654683,0.181645954274316,0.111155741153186,0.0725531258644154,0.103385007663665,0.212496704218097,0.154992996643254,0.154127434806023,0.107649425849776,0.180266563971346,0.0346233164238851,0.140383119542753,0.156739934029271,0.114063541143623,0.142912794496402,0.167258000672417,0.0741310949341124,0.180217280865345,0.0900878677607728,0.05634052180498,0.0833552653711621,0.138068610528208,0.106885336145736,0.147440484623793,0.13239161037883,0.0986777796956171,0.365194355464846,0.197748302390274,0.104024473180875,0.0639788938738705,0.115295768851128,0.114028009260681,0.348764344672303,0.166849426859286,0.179315966722289,0.148957452205028,0.161895575475931,0.0748212358731818,0.72443983796132,0.163649476048011
"lateriflora",0.0549437808163633,0.0191044114196101,0.28511165473507,0.0740623573647535,0.0919328662186012,0.292029137410444,0.0512836366179514,0.157363402642953,0.0978258118345919,0.357832853715834,0.233471939395433,0.260869438299027,0.403268240623616,0.256023852720967,0.122362066596968,0.220614828140023,0.304547415978856,0.0409139206152207,0.214628932823466,0.343860957164884,0.0754679830250056,0.209373728648118,0.260228273049871,0.113234290018606,0.228079096143505,0.1743870818819,0.0919782102456145,0.122881069759361,0.154803126933226,0.204498629374613,0.375732641962732,0.335498441074417,0.0596950489904593,0.218329869157776,0.378021556333602,0.235253925854308,0.130749739730849,0.193029356778536,0.138390140953798,1,0.241607301456836,0.0955903472178269,0.120489434262313,0.429451051199168,0.111992031384013,0.275264485614741,0.0876271472404144,0.327690739210058,0.18034291918808,0.330803993527243,0.46543424554024,0.120842332287494,0.103993768950253,0.0547312182218686,0.360222641180152,0.0454491361020877,NA,0.238704541756821,0.118454637642067,0.365746665043419,0.511039537523815,0.381242084900012,0.160461015980615,0.317832852488942,0.089127609332453,0.244112463633956,0.175855730666716,0.331831103595685,0.119616753952689,0.370098597922851,0.0332694484952366,0.324394806044734,0.313799144134574,0.39121744201976,0.383458026821372,0.121267744088423,0.0556592813219079,0.117227248698387,0.119937869063432,0.0464860873352522,0.0684821156495639,0.153375401833439,0.0897269754930123,0.114816990936187,0.0794561871801019,0.0656287777008288,0.195776690563704,0.105674944934005,0.159671513567567,0.0769648658235629,0.294921662909864,0.112515565093312,0.159169191631791,0.179761676767563,0.107731092976733,0.289099437879488,0.340535261461771,0.149461961775779,0.126660045990106,0.395529374282434
"laurina",0.0583255308556648,0.0329958802752858,0.266063717178311,0.186431129752824,0.210151842993822,0.346491659621685,0.0938948985980711,0.124066576799199,0.205381032138283,0.665462870696101,0.479224012315192,0.392987116600711,0.315279051357228,0.390165973458669,0.223970999029167,0.364354991569591,0.136220999825411,0.0634717098151174,0.104357803118861,0.279683779033575,0.10957041892743,0.242018786996009,0.245087300185677,0.149772920180698,0.10293920478931,0.257067523188795,0.0697967417794398,0.143822078102174,0.127122616050743,0.201505984859539,0.265251480418565,0.717472252197832,0.111349331883047,0.237928177564201,0.484248267921234,0.247141493983416,0.140860032323076,0.158840972735565,0.0747099566898274,0.241607301456836,1,0.106009615629239,0.113728572192636,0.16274724858511,0.161373200804232,0.30860207592747,0.452531019591194,0.159863205134943,0.345814099344772,0.520238526980016,0.0929295105082662,0.0997667186894941,0.124360759545468,0.0292414663503483,0.0864219218534421,0.0329609305780853,NA,0.107182898590335,0.106285074958487,0.618370529532658,0.256148251972385,0.396044799300367,0.175706146349724,0.214091595939637,0.064510083688181,0.253017523522975,0.144509303898536,0.342391467647795,0.139307142870132,0.319970203601493,0.035393186562975,0.629547725826757,0.237167179111529,0.346448756698565,0.386534695635575,0.108029056317835,0.0708034627291279,0.0697382602885449,0.108854805750047,0.0308123091169928,0.113674851606266,0.149855236862064,0.198316473288402,0.0839264621971421,0.106066911589839,0.0346400417207651,0.199130981275006,0.0810134083117024,0.160612006322233,0.0444479438587769,0.300495369154792,0.284666316610373,0.0919603816598589,0.330893457252102,0.0361787232570093,0.326241715908874,0.332062217043181,0.559772011263689,0.0830966273607797,0.35064460507193
"leiocalycina",0.0872995394526734,0.0816162205069148,0.120463855661659,0.108410033241057,0.14461713778723,0.150802718415829,0.14195399770633,0.255283080193409,0.123453946001902,0.0891547803663097,0.115175654358927,0.152689940968669,0.121632238112163,0.106403041719322,0.127867450284705,0.108093726846755,0.135469888494348,0.162069968636262,0.182809264979834,0.143054318684062,0.159457353630893,0.118311883889861,0.153311699152009,0.430141865494617,0.224527992047275,0.172414130454678,0.177612432052157,0.124347731558846,0.310602508416078,0.136989069792059,0.208800629458389,0.0754773643746432,0.0998672237134004,0.0720603349604691,0.162851493734055,0.0916472415118586,0.110230292217486,0.162683091395125,0.178392200591031,0.0955903472178269,0.106009615629239,1,0.142470316527662,0.107625811229762,0.218926441450077,0.172653809263965,0.07893559439981,0.0983774630763406,0.0791476686669551,0.14700110999937,0.139332854710068,0.263000225555674,0.233196862280401,0.032207772675296,0.116606952898358,0.0520903461886085,NA,0.175568714035244,0.0835332196823924,0.102002320846771,0.160688470575789,0.131967038335407,0.161813397473973,0.0777244999967664,0.102432906983647,0.231015040355985,0.312880197457783,0.148739402436677,0.24380009072251,0.168685905303661,0.0667926543257191,0.133608794427373,0.118348367010943,0.140601528166315,0.174688941079869,0.169161745073201,0.166532275159831,0.141421968948221,0.0568133124895723,0.0289802901490035,0.131222077359329,0.0842028834733319,0.197525287859823,0.0803700267515815,0.231974504115086,0.0838470699629745,0.0602808614481818,0.224058017067313,0.337161050179638,0.0619025359597435,0.0937624907074945,0.151015574072645,0.259269446547096,0.139476161166601,0.0943160694585492,0.172746082937721,0.148265740930897,0.0982937420784956,0.215495870666273,0.201668303679582
