feature_id,cluster_rt,cluster_mz
2653_1,5.074019,649.641822
2501_0,6.029083,624.307448
2637_0,6.129616,647.309086
2640_0,6.129616,647.812037
643_1,4.018422,250.073393
809_1,4.018422,288.024658
4864_0,6.732814,1059.470456
4869_0,7.185212,1059.959037
4874_0,6.732814,1060.481149
3897_0,1.304031,897.486621
1205_1,3.968156,365.019310
3633_0,5.124285,862.385413
3635_0,5.124285,862.897945
3850_0,5.124285,890.416564
5981_0,5.124285,1474.740544
5983_0,5.124285,1475.741657
1285_0,1.605630,381.176020
1595_0,7.034413,445.103520
1674_1,6.783080,463.085225
1421_3,4.621620,409.116160
5774_0,7.436545,1295.661157
4336_0,6.984146,962.410444
585_0,5.777750,239.075525
4627_0,6.732814,1014.449134
720_0,1.253765,267.073145
53_2,6.129616,115.004635
3991_0,6.783080,910.419654
58_0,4.068689,116.925430
213_1,4.018422,161.079760
321_1,4.068689,185.025030
1054_0,4.068689,333.002870
1772_1,4.068689,481.062140
2688_0,4.068689,657.042390
4522_0,2.711493,995.241186
4524_0,2.711493,996.247088
255_0,1.102965,171.105255
470_0,1.203498,215.091935
2190_0,1.253765,567.133865
4183_0,7.637611,939.930917
4246_0,7.989476,948.931350
4249_1,7.939210,949.429511
4389_0,7.939210,971.932987
4391_0,7.939210,972.435939
4397_0,7.939210,972.934100
4399_0,7.939210,973.437051
4699_0,6.732814,1029.959192
533_1,2.560694,227.105285
3378_0,5.074019,823.394716
3382_0,5.074019,823.897667
150_1,4.822686,147.030655
1483_1,7.788410,423.112575
1680_0,4.571354,464.028858
913_0,3.666557,308.051698
1263_0,3.666557,378.072093
1266_0,3.666557,378.570254
3045_0,3.666557,757.153640
5292_0,6.582014,1145.508651
5297_0,6.531748,1146.519344
4650_0,5.978816,1019.521756
458_0,5.878283,212.055068
1380_0,5.878283,400.221108
1580_1,5.928550,441.319411
1697_1,5.878283,467.372286
1867_0,5.928550,499.359986
2546_3,5.626950,632.416939
2559_3,5.928550,633.422841
4651_1,5.978816,1020.518079
4654_0,5.978816,1021.519191
4999_0,6.029083,1085.441901
2178_1,4.470821,565.146010
2935_0,7.738144,728.332138
4626_0,6.682547,1013.950972
407_0,1.253765,201.085940
3212_1,6.079349,795.473736
4566_1,5.978816,1004.529019
4310_2,6.079349,958.516164
4507_1,6.079349,992.501299
5937_0,6.079349,1435.788167
5938_0,6.079349,1436.291118
5939_0,6.079349,1436.789279
1755_2,6.079349,477.139120
3219_2,6.029083,796.474849
3226_2,6.230149,797.466381
4514_0,6.079349,993.497621
4520_0,6.079349,994.498734
4525_0,6.079349,996.496169
5722_0,6.079349,1273.751642
3777_0,5.325351,880.467709
1821_0,5.275085,490.766704
4474_0,4.470821,986.973625
2301_0,7.537078,586.643584
3112_0,4.571354,773.248081
2645_1,4.822686,648.415579
3889_0,5.023752,896.499879
4131_0,6.582014,930.911325
1413_1,4.671887,407.075615
2230_2,4.671887,575.118815
3678_2,4.521087,867.496356
13_0,1.505097,96.960660
821_0,1.505097,290.041253
825_0,1.505097,291.037575
424_2,6.179882,204.050958
5273_0,6.632281,1144.009378
146_0,5.878283,145.100280
1832_2,5.425884,492.759349
3133_1,5.375618,778.473984
5885_0,5.677217,1412.810480
1338_0,3.264425,391.158405
866_0,5.626950,299.994897
1341_1,5.677217,392.106828
1408_1,5.626950,406.103243
1489_2,5.626950,425.086060
1604_1,5.626950,448.035008
1741_0,2.208828,474.198053
3037_1,5.777750,755.180155
3879_0,7.537078,895.383806
3883_0,7.336012,895.881967
3888_0,7.285745,896.389708
4484_0,6.230149,988.923160
4485_0,6.230149,989.426111
4489_0,6.230149,989.929062
4614_0,6.129616,1012.427749
258_0,1.806696,172.058468
5296_0,6.582014,1146.040343
5299_0,6.582014,1147.041455
2368_1,3.264425,598.163563
1696_3,4.470821,467.118415
3985_0,3.666557,909.576611
4305_0,2.208828,957.596481
1421_0,1.354298,409.116160
1848_0,1.555364,495.125615
1519_1,4.521087,431.097525
1823_2,4.420554,491.121165
1995_0,4.169222,521.130590
4630_1,4.169222,1014.559304
3524_0,2.962826,844.446819
3529_0,2.409894,844.949770
3993_0,2.409894,910.486714
4287_0,2.409894,955.488876
4297_0,2.409894,956.494779
3532_0,2.409894,845.452721
5829_0,2.409894,1365.748612
147_2,5.174552,146.043913
1074_0,5.174552,336.073268
1615_2,8.793740,449.155870
1994_0,5.476151,521.097060
13_3,7.486811,96.960660
390_0,7.537078,198.916065
852_0,7.537078,297.077780
3818_0,1.153232,886.215723
3826_0,1.153232,887.216836
1856_1,3.968156,497.127840
4956_0,7.587344,1075.459516
1414_0,2.409894,407.099565
1418_0,2.409894,408.100678
4181_0,3.465491,939.514186
2586_0,4.872953,637.178210
2598_0,4.872953,640.828200
2603_0,4.872953,641.331151
2607_0,4.872953,641.829312
202_2,4.872953,159.048795
4095_0,6.933880,925.407601
3485_0,2.510427,838.502414
2239_1,4.621620,577.135410
671_0,1.203498,256.127968
240_2,8.492141,168.034858
588_1,8.492141,240.023948
4309_0,3.163892,958.497004
71_0,6.230149,122.007633
438_2,5.978816,207.049505
442_0,5.978816,208.045828
1442_0,5.978816,413.101450
3233_0,7.888943,799.229106
5834_0,7.939210,1369.250111
5721_0,5.928550,1273.698952
237_3,6.330682,167.033745
2316_0,1.454831,589.148760
5437_0,1.454831,1175.288156
3441_0,2.962826,833.516011
3448_0,3.013092,834.526704
3784_0,2.962826,881.487981
3860_1,7.336012,892.203238
3862_0,7.537078,892.696609
1657_2,4.018422,459.085565
4784_0,1.605630,1042.552134
3373_0,4.470821,821.905022
3654_0,4.219488,865.216311
1606_0,3.767090,448.068538
1610_0,4.169222,448.571489
983_2,3.666557,320.050678
2402_0,1.655897,604.136708
758_0,2.359628,275.235326
770_0,2.359628,277.156120
2123_0,2.359628,551.307666
2128_0,2.359628,552.313568
2566_0,2.058029,634.404794
3423_0,2.108295,831.432356
3573_0,4.872953,853.255651
5499_0,6.682547,1192.048408
5501_0,6.682547,1192.541779
5541_0,6.682547,1201.048840
5543_0,6.682547,1201.551791
4313_1,6.129616,958.947265
3549_0,4.621620,849.418851
144_0,1.203498,145.028430
2149_0,5.124285,559.273456
2151_0,4.973486,560.279358
2276_0,4.973486,582.279883
2278_0,4.973486,582.778044
2152_0,4.973486,560.782309
1685_0,1.505097,465.010810
4889_1,7.687877,1063.177925
5107_1,7.939210,1106.010213
5110_0,7.587344,1106.517954
5207_1,7.537078,1128.518479
5328_0,7.687877,1154.001343
5331_0,7.687877,1154.499504
5112_0,7.939210,1107.011325
5218_1,7.537078,1129.519591
5220_0,7.939210,1130.017753
5333_0,7.687877,1155.012035
5546_0,7.738144,1203.482166
4860_1,6.431215,1058.560354
5094_1,6.330682,1104.558839
5106_0,6.431215,1105.579111
2023_1,6.431215,528.775449
2433_0,5.626950,609.295551
2434_0,5.425884,609.803292
2439_0,5.425884,610.301453
2550_1,5.425884,632.804930
2557_0,5.425884,633.307881
2560_0,5.425884,633.806042
5600_0,5.425884,1219.610137
5605_0,5.425884,1220.611249
1300_0,5.928550,384.136248
1726_0,3.415224,472.162298
3424_0,3.566024,831.451516
3431_0,3.264425,832.438259
3062_0,1.304031,761.239521
3066_0,1.304031,762.255003
1960_0,4.772420,513.595901
4685_0,4.772420,1027.219306
2896_0,3.113625,719.173635
1481_0,2.812026,423.069465
2211_0,2.711493,572.125058
2324_0,2.812026,591.112665
3117_0,1.253765,775.264676
3122_0,1.253765,776.270578
3129_0,1.253765,777.271691
5378_0,6.079349,1164.022048
5383_0,6.129616,1165.018370
5461_0,6.129616,1180.030268
3081_0,9.195872,765.229601
1248_1,2.460161,373.104850
5458_0,3.867623,1178.607634
5817_0,5.224818,1348.672219
1189_0,2.309361,359.065325
1192_0,2.862293,360.071228
3807_0,5.375618,884.936790
3837_0,5.425884,888.428709
5966_0,5.476151,1458.741904
5967_0,5.476151,1459.747807
2223_0,6.833347,573.787192
3974_0,7.838677,908.498859
5644_0,7.838677,1234.631614
4191_2,7.537078,940.917660
4199_0,7.537078,941.434981
4655_0,7.336012,1021.950292
3391_0,1.354298,826.465114
3397_0,1.253765,827.490176
537_1,4.219488,228.063288
312_1,7.185212,183.075495
1564_0,7.185212,439.202226
495_0,7.134946,219.173025
3176_1,5.375618,788.106698
2808_0,6.481481,685.610022
1294_0,3.264425,383.072865
4317_0,6.280415,959.914847
4323_0,6.280415,960.920750
4446_0,6.280415,982.916485
4449_0,6.531748,983.414646
4452_0,6.280415,983.912807
4453_0,6.280415,983.931967
3535_0,5.124285,845.893402
3537_0,5.174552,846.396353
4850_0,7.084679,1056.989230
4733_0,7.436545,1033.470271
4812_0,7.436545,1047.471476
4853_0,7.436545,1057.477811
763_0,2.158562,276.087948
473_0,3.515757,215.211686
485_0,3.566024,217.146850
1711_0,3.515757,470.246293
1717_0,3.515757,471.247406
2133_0,3.566024,553.204511
2585_0,3.515757,637.163840
2915_0,3.515757,723.350526
2920_0,3.515757,724.346848
4418_0,3.515757,977.446291
4359_2,7.989476,966.510694
1421_1,2.309361,409.116160
3653_0,1.907229,865.197150
311_1,7.838677,183.041965
492_2,7.838677,219.062855
1254_0,2.158562,375.054385
3018_1,1.957496,751.118225
160_1,2.812026,149.061620
589_1,2.761760,240.057478
1010_0,1.102965,325.223891
805_2,4.420554,287.057075
1401_0,4.671887,405.059020
1651_2,4.420554,457.078550
2229_2,4.671887,575.080495
2329_2,4.621620,592.108988
2341_1,4.671887,594.096843
3163_0,4.671887,784.130988
2233_0,4.671887,576.086398
2418_1,4.671887,607.111305
3840_0,4.671887,889.051410
3963_0,1.153232,907.210346
3970_0,1.153232,908.211458
4092_0,1.102965,925.220791
3435_0,7.838677,833.156760
3443_0,8.039743,834.167453
1860_0,1.203498,498.085843
1617_0,2.761760,449.558231
1864_0,5.626950,498.253493
3403_0,8.190542,828.860120
468_2,6.179882,215.034455
890_1,6.129616,304.037668
983_3,6.129616,320.050678
1254_2,6.380948,375.054385
1264_0,6.179882,378.086463
1463_2,6.179882,419.041065
880_0,1.253765,302.001913
1872_1,5.425884,500.744299
1876_1,5.375618,501.247251
237_2,4.722153,167.033745
4149_0,4.772420,935.131325
3185_0,3.214158,791.320796
4017_1,7.436545,913.145170
570_1,2.912559,235.118975
3069_0,1.253765,763.141155
5556_0,6.431215,1209.570271
5633_0,6.431215,1232.571909
5639_0,6.431215,1233.577811
5630_0,6.431215,1232.068958
5636_0,6.431215,1233.079650
5559_0,6.431215,1210.078013
611_0,3.415224,244.033188
5369_0,4.621620,1162.067723
5375_0,4.621620,1163.078415
5474_0,4.621620,1185.069360
5480_0,4.621620,1185.581891
5481_0,4.621620,1186.080053
5483_0,4.621620,1186.568634
1848_1,2.812026,495.125615
1057_1,3.415224,333.079510
1890_0,3.566024,503.225526
3614_0,4.872953,859.904187
3623_0,4.822686,860.900510
3751_0,4.772420,876.405779
3905_0,4.872953,898.904465
3249_0,7.687877,801.355871
29_1,8.492141,104.054668
94_0,8.492141,130.030903
190_1,8.441875,157.022620
391_5,8.542408,199.007075
405_2,8.441875,201.038040
669_0,8.441875,255.998637
716_6,8.642941,265.147560
926_6,8.542408,311.169995
1009_6,8.642941,325.185570
1014_5,8.642941,326.186683
1096_6,8.592674,339.201146
1153_4,8.441875,351.180965
3759_1,8.441875,878.403214
5273_1,8.441875,1144.009378
5278_1,8.391608,1144.507539
4471_1,5.224818,985.972512
4472_1,5.224818,986.475464
552_0,2.912559,232.029418
951_1,2.862293,315.049905
2539_1,2.912559,631.109265
2544_0,2.912559,632.124748
2697_1,2.912559,659.126045
2532_0,2.912559,629.169310
2729_0,2.912559,667.087045
5690_0,2.962826,1259.237906
658_0,7.336012,254.010783
69_1,7.436545,120.996940
3155_0,2.208828,781.477321
3158_0,2.208828,782.478434
3397_1,2.208828,827.490176
3400_0,2.208828,828.486499
3409_0,2.208828,829.487611
3710_0,2.108295,871.505596
672_1,6.029083,256.980590
1733_1,7.989476,473.149040
1007_1,4.671887,325.056240
736_0,1.203498,271.044065
2269_0,1.253765,581.163810
2270_0,1.253765,581.221291
2275_0,1.253765,582.169713
2282_0,1.253765,583.170825
5376_0,1.253765,1163.341866
5380_0,1.253765,1164.347768
5384_0,1.253765,1165.348881
5390_0,1.203498,1166.349993
0_1,2.711493,85.028740
18_0,9.447205,98.953305
401_1,4.018422,200.056088
2768_0,8.693207,675.670747
2088_1,6.481481,543.279606
2185_0,5.828017,566.290823
2092_1,6.431215,543.792137
756_1,3.666557,275.149105
3058_0,5.878283,760.626399
313_0,1.555364,183.104235
864_0,1.555364,299.113535
3047_0,1.655897,757.201541
870_0,1.655897,300.105068
1087_0,1.605630,338.056333
2776_0,1.655897,677.136490
1823_1,2.510427,491.121165
2357_1,5.576684,597.104970
2364_1,5.576684,597.603132
1269_2,4.068689,379.101945
1238_0,1.153232,371.169685
937_0,1.354298,313.071630
1531_0,1.354298,433.109330
1539_0,1.354298,434.115233
3673_0,1.304031,867.228116
3682_0,1.304031,868.238808
2201_1,5.325351,569.155250
4871_0,4.872953,1060.030888
4876_0,4.872953,1060.548209
5104_0,4.973486,1105.540791
4200_0,2.058029,941.511621
3882_0,2.058029,895.503556
3891_0,2.108295,897.002830
2847_0,1.203498,701.302101
4332_0,2.208828,961.553031
4338_0,2.208828,962.558934
5212_0,10.402268,1128.748399
2429_1,5.978816,609.147060
2768_1,9.598004,675.670747
5421_0,4.269755,1173.290721
5430_0,4.269755,1174.301413
1070_0,1.655897,335.076945
5854_0,3.264425,1385.780442
125_1,6.029083,139.088815
3308_0,5.325351,812.899800
3374_0,5.325351,822.403184
3412_0,5.325351,829.894762
3415_0,5.325351,830.397713
3420_0,5.325351,830.905455
3528_0,5.074019,844.901870
3531_0,5.074019,845.404821
3540_0,5.325351,846.908885
3683_1,5.074019,868.401669
3681_0,5.777750,868.214858
3490_0,4.420554,839.493946
2533_0,2.007762,629.279481
216_0,2.007762,162.047343
276_0,1.203498,175.080965
3171_0,2.661227,786.487674
3805_0,5.928550,884.903260
4386_1,5.727483,971.487516
5872_0,4.671887,1410.310093
3651_0,7.084679,864.895380
3823_0,7.084679,886.895905
3829_0,7.084679,887.398856
3832_0,7.084679,887.897017
3509_0,7.084679,841.888952
3656_0,7.084679,865.407911
4786_0,6.582014,1042.959285
4790_0,6.330682,1043.462236
4978_0,6.632281,1080.968030
4983_0,6.632281,1081.470981
5087_1,5.727483,1103.591256
5095_0,5.727483,1104.592369
1750_0,5.275085,476.051788
5090_0,5.224818,1104.127738
5101_0,5.224818,1105.128850
5677_1,8.140276,1253.552161
5680_0,8.140276,1254.050323
5729_0,8.140276,1276.558589
5732_0,8.140276,1277.061540
5733_0,8.140276,1277.559701
5741_0,8.140276,1284.059748
2256_2,3.767090,579.137635
5357_0,3.817356,1159.308676
2177_1,8.341342,565.107690
141_0,2.761760,144.032108
174_0,2.812026,153.866002
199_0,2.761760,158.847615
692_0,2.812026,259.897707
840_0,2.761760,293.882842
861_0,2.812026,299.060845
1580_0,2.761760,441.319411
1869_0,2.812026,500.155128
2876_0,2.812026,711.337176
2882_0,2.812026,713.334611
1283_0,2.812026,381.099380
1469_0,2.812026,420.090078
2878_0,2.812026,712.338288
4749_0,4.470821,1035.980237
4751_0,4.470821,1036.008978
4753_0,4.470821,1036.511929
4756_0,4.470821,1037.010090
1629_0,2.560694,452.101728
5085_0,7.486811,1103.481086
4780_0,6.230149,1042.441964
4785_0,6.230149,1042.930545
170_0,2.510427,152.984640
60_0,6.531748,117.035600
1481_2,6.531748,423.069465
3025_0,6.531748,753.163560
3105_0,6.531748,771.174005
3108_0,6.531748,772.179908
4073_1,6.380948,923.189825
4079_1,6.380948,924.186148
4091_0,6.531748,925.187260
613_1,6.531748,244.066718
1447_0,1.153232,415.103675
2131_0,1.203498,553.132660
2135_0,1.203498,554.138563
2353_0,1.153232,596.146968
1523_0,3.515757,431.289126
1421_2,4.068689,409.116160
516_0,1.153232,223.072095
3436_0,2.409894,833.209451
84_0,1.203498,126.922185
3920_1,6.984146,901.237201
1626_0,2.158562,451.086245
3199_0,3.465491,794.122953
3046_1,3.465491,757.172800
3208_0,3.465491,795.119275
629_0,1.153232,247.831667
868_1,7.989476,300.047588
3452_0,6.230149,835.221256
3458_0,6.230149,835.728997
3453_0,6.230149,835.240416
2074_0,4.068689,540.161308
1749_0,5.275085,475.548836
2751_0,8.140276,671.805207
4585_1,7.939210,1008.222118
4588_0,8.190542,1008.720279
4591_0,8.140276,1009.228021
2507_0,4.420554,625.140910
5550_0,5.928550,1206.657944
3209_0,7.637611,795.205496
1472_1,7.386278,421.062450
2956_0,1.354298,734.180743
2959_0,1.404564,735.186645
2020_0,1.354298,528.124008
5694_0,5.526417,1262.600494
5895_0,5.526417,1418.189663
5896_0,5.526417,1418.687824
5696_0,5.526417,1263.108235
1879_2,7.034413,502.176513
5070_0,8.240809,1100.492119
5073_0,8.291075,1100.990280
5186_0,8.240809,1123.498546
5187_0,8.240809,1124.001498
5075_0,8.291075,1101.498021
4537_0,3.968156,998.560664
2428_0,1.505097,609.123110
580_0,3.515757,238.031303
1757_0,3.264425,478.068383
3022_0,7.034413,752.847420
3027_0,7.034413,753.350371
3029_0,7.034413,753.848532
3123_0,7.084679,776.356798
4687_0,5.074019,1027.521076
1962_0,5.074019,514.256923
4689_0,5.074019,1028.512609
783_0,3.063359,281.136620
579_0,3.013092,237.149940
5060_1,8.140276,1097.498361
5114_0,8.190542,1107.509486
5213_0,8.090009,1129.002270
5217_0,8.090009,1129.510011
5221_0,8.190542,1130.511124
5466_0,8.190542,1181.031380
3873_0,7.084679,894.895225
4296_0,2.610960,956.216958
222_1,3.917889,163.062825
1562_4,4.621620,439.068105
3043_0,4.722153,756.210008
3052_1,4.671887,760.123448
28_1,6.682547,104.035508
1368_0,6.582014,398.027283
558_4,6.833347,233.064060
50_2,6.682547,114.056213
1308_2,6.582014,385.295431
4922_0,6.531748,1068.212228
1745_0,1.153232,475.103365
3920_0,1.153232,901.237201
3928_0,1.153232,902.233523
5818_0,1.153232,1349.347611
5819_0,1.153232,1350.348723
5820_0,1.153232,1351.349836
5822_0,1.153232,1351.368996
633_0,2.812026,248.114278
4612_0,6.079349,1011.929587
4623_0,6.079349,1012.940280
1342_0,1.605630,393.021720
4390_0,4.822686,971.961727
4392_0,4.822686,972.464679
4398_0,4.822686,972.962840
4521_0,4.822686,994.958575
4340_0,4.822686,962.961295
277_1,3.214158,175.095335
1832_1,5.074019,492.759349
1971_0,5.074019,515.765777
1975_0,5.074019,516.268728
3146_1,5.023752,779.475096
4192_0,5.023752,941.027830
4345_0,5.074019,964.029468
4951_1,5.124285,1074.539834
1144_0,3.616290,349.973882
1493_0,3.616290,425.977002
1679_0,3.616290,463.937847
4985_0,6.682547,1081.969142
291_3,5.828017,178.999195
1314_0,5.828017,387.072525
1382_2,5.526417,401.088100
2166_2,5.828017,563.081515
2173_0,5.828017,564.082628
2267_3,5.677217,581.091960
2313_3,5.828017,589.062540
2416_2,5.677217,607.072985
2422_2,5.677217,608.074098
2512_2,5.677217,626.084543
2742_2,5.677217,670.076013
2746_1,5.677217,671.077125
2752_1,5.828017,672.078238
2825_1,5.677217,691.051475
5124_0,5.828017,1111.528306
5707_0,5.777750,1268.611959
5723_0,5.777750,1274.110893
5742_0,5.777750,1284.122018
3219_1,5.375618,796.474849
4413_0,5.325351,976.512239
4561_1,5.476151,1003.518326
4166_0,4.269755,936.941950
5048_0,5.777750,1094.471074
4040_0,6.582014,916.905330
3244_0,5.074019,800.690059
5587_0,4.018422,1217.239081
4125_1,4.068689,929.498271
3507_0,4.018422,841.544071
4186_1,7.235479,940.409919
4339_0,7.034413,962.913395
4341_0,7.134946,963.421136
899_1,3.867623,305.086680
267_3,5.777750,174.075063
3835_0,6.833347,888.141308
168_2,3.968156,152.007478
449_1,3.917889,209.066100
1194_1,4.018422,361.067550
1462_0,4.018422,418.107013
736_3,5.878283,271.044065
1018_0,1.655897,327.072835
914_0,6.833347,308.099598
1006_0,6.883613,324.117398
1526_0,4.370288,432.079478
1925_0,4.370288,508.096968
4642_0,4.370288,1017.217761
2957_0,7.788410,734.338813
5905_0,7.788410,1423.698177
5906_0,7.788410,1424.718449
5951_0,7.788410,1446.177703
2248_0,2.359628,578.155683
773_0,2.409894,278.061433
1498_0,7.989476,427.049965
3995_0,5.275085,910.850755
4000_0,5.275085,911.358496
4800_0,7.084679,1044.980670
4924_0,6.984146,1068.470889
5037_1,7.084679,1089.968462
324_0,2.058029,185.116040
542_0,2.007762,229.107510
252_0,3.666557,170.971135
792_0,1.605630,284.087268
591_2,7.738144,241.034640
2400_2,9.195872,603.188285
2717_0,6.783080,664.816580
2722_0,6.783080,665.314741
2723_0,6.833347,665.817692
3459_0,7.788410,835.867907
3602_0,7.687877,858.874335
1695_0,1.806696,467.084885
437_0,1.806696,207.030345
624_0,1.102965,247.036525
2178_0,1.153232,565.146010
2540_0,1.153232,631.243386
3160_0,1.153232,783.249626
3164_0,1.153232,784.260318
3157_0,1.203498,782.267673
2407_0,1.203498,605.113870
1574_1,2.862293,441.079910
2311_0,5.777750,588.789509
2317_0,5.777750,589.297251
5012_0,5.777750,1087.099245
2817_0,6.682547,689.116310
5342_0,5.727483,1156.520889
2373_0,5.526417,599.135935
2376_0,5.124285,599.638887
2880_0,2.610960,712.841240
4936_0,2.661227,1071.378426
5914_0,2.610960,1428.718109
2494_0,1.102965,623.138685
4279_0,5.074019,954.133303
503_0,6.682547,221.012390
3895_0,5.978816,897.189640
1544_0,2.812026,435.058865
1883_0,8.291075,502.904595
685_0,1.957496,258.992395
4360_0,3.063359,966.539434
4366_0,3.063359,967.545336
2864_0,1.404564,708.185348
1593_0,7.637611,444.993350
1888_0,7.084679,503.182415
2403_0,7.084679,604.170238
1653_0,4.018422,457.136030
2295_0,1.354298,585.086830
2299_0,1.404564,586.087943
3560_0,1.354298,851.497716
3569_0,1.354298,852.503619
4879_1,6.933880,1060.979310
4969_0,6.933880,1077.979062
4425_0,9.346672,979.692807
1039_1,2.761760,331.043755
1044_0,2.812026,332.049658
5394_0,8.894273,1167.011015
4314_1,8.240809,959.416686
4318_0,8.291075,959.934007
4116_1,8.291075,927.907987
3383_0,5.174552,824.391038
5345_1,4.671887,1157.301661
1195_1,3.013092,361.096290
1280_0,2.761760,381.046690
2541_0,6.883613,631.296076
3838_0,6.330682,888.644259
4176_0,3.465491,939.011235
3994_0,2.661227,910.520244
4003_0,2.661227,911.521356
1196_0,1.102965,361.148980
1643_0,1.304031,455.109855
3508_0,1.153232,841.591971
1360_0,5.878283,396.211868
2145_0,5.928550,558.267553
2149_1,6.129616,559.273456
2184_0,4.671887,566.281243
5362_0,2.962826,1160.597189
3104_0,3.917889,771.154845
829_0,5.878283,291.128585
1107_0,6.179882,341.198580
1170_0,1.153232,355.103985
1587_0,1.153232,443.086925
2683_0,1.102965,656.194558
3809_0,1.102965,885.185870
1179_3,8.793740,357.096630
1237_0,8.793740,371.155315
3488_0,1.907229,839.244866
649_0,7.687877,251.936707
857_0,7.637611,297.939982
4030_1,7.537078,915.185715
4657_0,7.235479,1022.448454
4659_0,7.285745,1022.960985
5452_0,7.235479,1178.037623
5453_0,7.235479,1178.540574
1788_0,5.626950,483.758917
1793_0,5.626950,484.261868
2431_0,5.677217,609.238071
5659_0,5.677217,1246.621014
5661_0,5.677217,1247.622127
5737_0,5.677217,1282.589214
5793_0,5.626950,1310.629944
3382_1,6.380948,823.897667
1999_0,2.812026,523.128025
3162_0,2.711493,783.493916
2274_0,4.621620,582.155343
4271_0,3.917889,953.022020
4536_0,3.867623,998.531924
4541_0,3.867623,999.542616
4546_0,3.817356,1000.538939
5916_0,3.867623,1429.297701
5917_0,3.867623,1429.800652
5919_0,3.867623,1430.298813
5920_0,3.817356,1430.801765
4691_0,6.732814,1028.958080
4693_0,6.783080,1029.461031
5282_0,3.817356,1144.579389
745_2,4.018422,273.075030
2564_0,4.018422,634.146133
4110_1,5.777750,926.911665
4245_0,5.777750,948.916980
4248_0,5.777750,949.415141
2064_0,4.470821,538.130343
2065_0,4.621620,538.633294
1492_0,2.661227,425.167490
2591_0,6.431215,638.313443
4712_0,2.309361,1031.530316
4723_0,2.309361,1032.531429
4536_1,4.973486,998.531924
4215_0,4.521087,944.486219
2213_1,6.431215,572.292708
295_4,7.486811,180.033838
2086_0,3.616290,543.116745
1394_0,4.420554,404.053118
5744_0,5.727483,1284.620179
5746_0,5.727483,1285.118340
1846_0,4.068689,495.053765
2215_1,7.386278,573.068690
2224_1,7.386278,574.074593
3954_0,1.304031,906.266713
4661_0,1.555364,1023.219646
1423_0,2.208828,409.235911
2348_2,3.867623,595.165015
938_0,3.817356,313.090790
1233_1,5.375618,371.078675
1382_0,3.013092,401.088100
1386_0,4.571354,402.089213
1532_0,4.018422,433.133280
1540_0,3.817356,434.134393
1746_0,3.817356,475.122525
1751_0,3.817356,476.128428
3375_0,3.817356,822.460664
4801_0,1.605630,1045.239331
558_0,1.203498,233.064060
1831_0,2.259095,492.309088
2254_0,1.706163,579.080155
2261_0,1.505097,580.086058
3002_0,1.505097,747.123355
3006_0,1.505097,748.124468
3009_0,1.505097,749.125580
819_0,1.505097,289.121570
3817_0,1.505097,886.158243
5568_1,7.838677,1214.551884
5573_0,7.788410,1215.538626
3686_1,2.912559,868.502259
888_2,4.018422,303.094035
4079_0,1.605630,924.186148
3214_0,5.576684,795.880887
3747_1,5.677217,875.907617
5616_0,6.732814,1229.051250
5619_0,6.732814,1229.549411
5622_0,6.732814,1230.550524
5624_0,6.732814,1231.058265
5670_0,6.732814,1252.048098
5673_0,6.732814,1252.560629
5675_0,6.732814,1253.058790
5677_0,6.732814,1253.552161
3811_1,6.280415,885.248141
3165_0,7.386278,784.844700
3854_1,5.174552,891.197335
2671_0,6.179882,654.154013
2662_0,6.179882,651.667997
2674_0,6.179882,654.656964
4033_0,5.727483,915.904217
4037_0,5.727483,916.397588
1933_2,7.336012,509.126820
1179_2,5.425884,357.096630
1242_1,5.425884,372.079788
1614_1,5.375618,449.127130
4162_0,2.560694,936.530009
3380_0,7.888943,823.715647
3849_0,7.386278,890.402194
3851_1,7.386278,890.895565
3912_0,7.386278,899.910367
1827_0,5.224818,491.260076
1636_1,3.063359,453.131580
3935_1,3.063359,903.253796
1562_0,1.102965,439.068105
5191_0,7.336012,1125.491191
5194_0,7.084679,1125.989352
5196_0,7.336012,1126.492304
5302_0,7.336012,1148.488039
5305_0,7.336012,1148.990990
5307_0,7.336012,1149.489151
5314_0,7.336012,1150.001683
5316_0,7.436545,1150.490264
5411_0,7.336012,1171.499256
5414_0,7.336012,1171.987837
5417_0,7.336012,1172.490789
5508_0,7.034413,1193.538101
5579_0,7.336012,1216.539739
5583_0,7.336012,1217.028320
789_2,3.817356,283.081365
5197_0,7.034413,1126.521044
4668_0,7.084679,1023.990837
4971_0,6.933880,1078.482014
2984_0,4.822686,741.107100
317_0,1.555364,184.095768
538_0,1.555364,228.087238
702_0,1.555364,262.072373
1746_1,4.772420,475.122525
1751_1,4.872953,476.128428
1773_0,1.555364,481.100460
4077_0,2.661227,923.544286
4086_0,2.661227,924.559769
813_0,2.761760,288.173148
4854_0,2.309361,1057.640672
4861_0,2.309361,1058.641784
381_0,2.058029,197.043170
349_1,5.626950,191.204146
351_0,5.677217,191.304736
4255_0,8.944540,950.928785
5368_0,5.074019,1161.598301
342_0,4.872953,190.049753
3746_0,6.079349,875.490886
3748_0,6.079349,875.993837
3467_1,5.023752,836.481029
5137_0,5.124285,1114.579544
5143_0,5.124285,1115.580656
3207_0,4.420554,794.965995
5117_0,6.933880,1110.009873
5119_0,6.933880,1110.508034
5121_0,6.933880,1111.010985
123_0,6.531748,139.002595
189_3,6.531748,157.013040
202_3,6.732814,159.048795
