feature_id,cluster_rt,cluster_mz
14829_0,21.55052,1237.06015
14835_0,21.400517,1237.577471
14839_0,21.750524,1238.051683
14845_0,21.750524,1238.549844
14850_0,21.650522,1239.048005
15240_0,21.800525,1268.061108
15428_0,21.700523,1281.07078
15434_0,21.750524,1281.559361
15441_0,21.750524,1282.071893
17337_3,22.100531,1466.688534
19916_2,21.700523,1791.791437
21488_0,21.850526,1954.872185
21496_1,21.750524,1955.878087
12982_1,20.000489,1103.969667
11821_1,23.300555,1027.971337
12294_2,22.600541,1056.97007
13470_1,23.800565,1138.999025
14146_2,23.650562,1186.530314
15148_0,23.800565,1260.052208
15157_0,23.800565,1260.550369
15160_1,23.650562,1261.05811
15169_1,23.650562,1261.561061
15236_1,23.900567,1267.558156
15240_2,23.850566,1268.061108
15243_1,24.000569,1268.559269
15372_1,23.450558,1277.05196
15441_1,23.450558,1282.071893
15446_0,23.350556,1282.570054
15457_1,23.200553,1283.561586
15529_1,23.650562,1290.559794
15576_0,23.600561,1293.539181
15639_0,23.600561,1299.062065
15822_1,23.800565,1312.598639
16468_0,23.650562,1373.609022
16650_0,23.650562,1394.119853
16656_0,23.600561,1394.632384
17851_3,23.600561,1536.708929
20569_2,23.500559,1852.84014
20584_2,23.450558,1853.850832
5043_5,16.300415,612.140818
7804_0,16.200413,791.196255
1665_0,10.900307,345.00185
5354_0,10.900307,632.081638
7738_0,17.000429,787.206176
9360_0,16.600421,879.260626
9801_1,12.55034,905.18896
1330_2,9.650282,313.09079
3521_0,9.300275,503.057875
3739_0,9.300275,519.018195
4136_1,9.800285,549.06594
4336_0,9.800285,564.020358
4352_0,9.400277,565.02626
10611_0,9.250274,953.18967
11138_0,9.450278,984.123568
11155_1,9.450278,985.12947
11178_0,9.250274,986.130583
1226_2,11.450318,303.137145
1228_0,11.500319,303.232946
4668_0,11.250314,587.213596
4672_0,11.250314,587.357296
4677_0,11.250314,587.477046
4679_0,11.250314,587.539316
13919_0,11.250314,1171.178325
14741_0,11.250314,1230.129003
5487_2,19.700483,640.171968
5502_1,19.700483,641.17308
5838_6,19.700483,661.13785
5017_1,20.250494,610.267923
10431_2,19.950488,941.937932
11094_1,20.350496,981.393261
13024_0,20.150492,1107.020905
19532_2,20.300495,1747.790387
21270_1,20.500499,1925.887822
10905_0,17.350436,969.437391
18323_2,17.750444,1596.737359
18330_1,17.750444,1597.738472
19170_2,17.350436,1701.767952
19182_1,17.350436,1703.779757
19191_1,17.350436,1704.780869
11110_1,20.300495,982.394373
11125_2,19.600481,983.419436
1090_1,17.300435,289.17905
1226_5,17.500439,303.137145
2402_4,17.150432,415.141995
6174_1,17.400437,683.253336
6190_0,17.400437,684.254448
6201_0,17.250434,685.260351
13341_0,17.600441,1129.371101
13356_0,17.250434,1130.372213
13369_0,17.250434,1131.378116
11833_3,23.700563,1028.95808
12328_2,23.55056,1058.972295
14272_1,22.400537,1194.539214
14497_0,23.350556,1211.529386
14502_0,23.350556,1212.032338
18960_3,23.300555,1673.722432
8278_1,20.850506,818.465794
10396_1,21.400517,939.897387
10999_0,20.850506,975.343476
11820_1,20.800505,1027.961757
13845_1,20.250494,1166.029063
13852_1,20.150492,1166.532014
14561_0,20.900507,1216.041578
14686_2,20.850506,1225.568911
15782_0,21.150512,1309.552191
16107_0,20.850506,1337.597711
16111_0,20.850506,1338.100663
16119_0,20.850506,1338.598824
16124_0,20.850506,1339.111355
11372_4,24.750584,998.948655
21476_1,24.850586,1952.93223
21483_1,24.850586,1953.938132
21491_0,24.850586,1954.939245
21497_0,24.850586,1955.940357
18616_1,22.400537,1632.791779
19614_0,26.200612,1755.890297
19623_0,26.200612,1756.89141
5057_2,9.900287,613.07966
16429_3,9.850286,1369.211791
19391_1,17.05043,1733.779602
8313_0,16.200413,820.87996
8325_0,16.100411,821.382911
8335_1,16.150412,821.881072
18687_0,16.05041,1642.750214
3046_1,18.300455,467.190265
8232_1,18.100451,815.864817
8241_0,18.200453,816.362978
18600_1,18.200453,1631.737977
18613_0,18.200453,1632.729509
6168_3,8.700264,683.095265
6180_0,8.750265,683.598216
16417_0,9.800285,1368.201098
19781_0,18.900467,1773.809732
19789_0,18.800465,1774.830005
4904_0,26.050609,602.326083
3383_11,24.300575,493.1186
6355_1,24.350576,695.324166
5029_4,21.450518,611.197185
8517_1,21.400517,831.269496
19029_2,21.55052,1680.768539
19037_1,21.55052,1681.769652
19247_1,21.450518,1712.770609
19344_2,21.700523,1727.777717
19351_1,21.600521,1728.769249
19517_0,21.500519,1745.759422
19526_0,21.450518,1746.760534
19755_1,21.250514,1770.811185
20010_0,21.450518,1800.691279
20943_2,21.55052,1888.84187
21438_0,21.500519,1947.759017
9388_4,31.750723,880.501239
17130_1,19.150472,1441.708622
19547_1,18.950468,1749.821352
19805_0,19.05047,1777.818972
20249_1,18.950468,1823.798297
20282_0,19.200473,1826.811215
20317_1,19.05047,1830.801295
20426_0,19.000469,1840.822
20629_0,18.950468,1857.821752
20651_0,18.950468,1859.819187
20662_1,19.000469,1860.8203
21153_0,19.05047,1913.759512
21161_0,19.05047,1914.760624
11043_3,20.650502,978.437824
11135_3,20.700503,983.946337
11185_1,20.700503,986.480254
11354_3,20.650502,997.516441
12429_0,20.700503,1064.499969
15614_0,20.700503,1296.738909
18825_4,20.950508,1658.782384
18833_1,20.700503,1659.759547
21501_1,20.700503,1956.8792
21581_1,20.650502,1969.888872
5065_5,25.650602,613.285631
9708_2,24.400577,899.407416
18558_1,24.350576,1626.799474
18564_1,24.350576,1627.800587
19178_3,24.600581,1702.821755
19556_3,24.600581,1750.817675
19565_2,24.500579,1751.818787
19168_0,20.450498,1700.84827
19173_1,20.450498,1701.839802
19179_0,20.450498,1702.840915
19185_0,20.450498,1703.851607
19535_1,20.450498,1747.847867
19543_0,20.450498,1748.84898
19548_0,20.300495,1749.850092
8947_7,25.800605,856.88648
8958_6,25.800605,857.389431
9373_3,25.850606,879.892907
9386_4,25.850606,880.410229
9534_1,25.850606,889.904032
17887_3,25.750604,1542.729974
19385_3,25.850606,1732.797649
19392_5,25.850606,1733.789182
19402_4,25.850606,1734.809455
19812_1,25.850606,1778.810505
19818_0,25.850606,1779.811617
19829_2,25.850606,1780.80794
19840_4,25.850606,1781.837792
8453_0,23.650562,827.902117
8466_0,23.650562,828.405069
8474_0,24.100571,828.90802
8852_5,23.450558,850.884595
8862_3,23.650562,851.387546
9015_1,23.650562,860.91009
9442_1,23.650562,883.413566
18977_1,23.700563,1674.819345
18989_0,23.650562,1675.820457
19001_0,23.650562,1676.83115
19296_3,23.750564,1720.80825
19303_3,23.400557,1721.809362
19312_3,23.650562,1722.829635
1889_1,24.350576,368.97586
10097_0,24.350576,922.433004
17995_0,24.300575,1558.771724
18379_2,24.350576,1603.788257
18386_4,24.350576,1604.779789
18393_3,24.350576,1605.790482
18747_1,24.350576,1649.791532
18753_3,23.400557,1650.811805
18758_1,24.350576,1651.788967
18767_0,24.350576,1652.790079
19773_1,24.350576,1772.85173
5190_3,19.850486,621.16041
5811_2,19.850486,659.432606
5828_2,19.950488,660.438509
12288_2,20.000489,1056.538969
13870_1,20.200493,1167.648087
14127_0,19.950488,1185.519621
14300_0,19.900487,1196.589339
17295_0,19.900487,1460.82077
17843_0,19.900487,1535.329406
18661_1,19.900487,1638.750554
19907_0,19.900487,1790.019133
2095_2,15.950408,388.145488
13239_1,15.950408,1121.539431
5847_1,22.100531,661.439621
6250_5,22.05053,688.440919
6425_2,21.900527,700.439899
6480_4,22.100531,704.434769
6564_1,22.100531,710.427074
7096_6,22.100531,746.443174
7400_0,22.100531,765.909782
8960_7,22.100531,857.466071
8977_6,22.100531,858.462394
8995_4,22.100531,859.468296
9168_4,22.000529,869.498581
9457_3,22.000529,884.481739
9980_1,22.100531,914.558224
10035_1,22.100531,918.452504
10065_1,22.100531,920.411619
10831_3,22.100531,965.408991
11402_0,21.900527,1000.582049
11552_0,22.100531,1010.540484
12033_1,22.300535,1040.569069
17426_1,22.100531,1479.918547
17436_1,22.100531,1480.91966
17444_0,22.000529,1481.930352
5125_1,19.250474,616.676959
6320_2,19.200473,693.15908
8051_1,19.200473,805.930332
8260_2,19.250474,817.450311
9780_2,19.100471,903.991457
9790_2,19.200473,904.494409
9899_0,19.250474,910.486714
10391_0,18.950468,939.495026
10400_0,19.150472,939.983607
11519_0,19.200473,1008.499939
11614_2,19.200473,1014.520984
12506_0,19.200473,1070.137813
14403_1,19.200473,1204.200668
14419_0,19.250474,1205.211361
14429_0,19.200473,1205.709522
15815_0,19.200473,1312.201068
16012_0,19.200473,1329.200821
16019_0,19.200473,1329.708562
18534_0,19.200473,1623.858407
10427_5,22.250534,941.506831
5382_3,19.05047,633.418051
7373_2,19.200473,764.458409
7395_3,19.150472,765.464311
7411_3,19.150472,766.465424
7600_2,19.100471,778.976935
7724_0,19.150472,786.492464
8233_1,19.200473,815.960617
8796_1,18.900467,846.482574
10432_3,19.100471,942.009783
11023_1,19.150472,977.01998
11033_3,19.150472,977.503771
11627_2,19.100471,1015.522096
13037_1,19.100471,1107.590916
13900_0,19.150472,1169.698212
15719_0,19.000469,1304.642429
16408_1,19.150472,1367.238306
16837_0,19.150472,1412.88233
17897_1,19.150472,1543.932267
17904_0,19.150472,1544.92859
19297_0,19.150472,1720.98069
19304_1,19.150472,1721.991382
19315_2,19.150472,1722.987705
2832_2,17.05043,452.034668
5204_3,17.000429,622.051353
5214_0,17.000429,623.047675
5990_2,17.100431,671.216036
7758_0,17.05043,788.212078
9186_0,17.750444,870.399103
19470_0,17.450438,1740.792179
3671_2,16.05041,513.17438
7865_1,17.500439,794.084633
10104_0,17.350436,922.912005
10117_1,17.400437,923.414956
10136_0,17.250434,924.420859
11443_2,17.450438,1003.930267
11449_0,17.250434,1004.428429
20486_0,17.55044,1846.828675
20502_0,17.55044,1847.829787
20519_0,17.500439,1848.8309
9049_2,21.05051,862.888365
9459_1,21.05051,884.87931
9469_1,21.05051,885.382261
9476_2,20.750504,885.899582
9847_3,20.900507,907.880947
9855_2,21.000509,908.383898
19330_1,21.05051,1724.84144
19336_1,21.05051,1725.852132
19341_0,21.05051,1726.848455
19767_0,21.55052,1771.879357
19775_0,21.500519,1772.88047
19783_1,21.05051,1773.857632
19814_0,21.05051,1778.882355
19992_0,21.05051,1798.799224
20966_1,20.300495,1890.820145
16431_0,4.900188,1369.259691
16440_0,4.900188,1370.260803
12153_2,30.750703,1047.528956
12164_2,30.850705,1048.539649
3924_2,9.850286,533.14873
2972_5,24.400577,463.200186
1360_1,24.800585,315.212766
4739_3,11.200313,593.12926
7159_1,11.250314,751.127805
7652_0,11.200313,781.616232
8269_1,11.200313,818.159233
8284_0,11.200313,819.160345
8675_0,11.200313,839.110745
8691_0,11.150312,840.126228
8922_0,11.200313,855.080645
9242_0,11.200313,873.09109
17659_0,11.200313,1510.311173
17663_0,11.200313,1511.331446
17675_0,11.200313,1512.327768
17686_0,11.200313,1513.338461
18221_0,25.400597,1584.791069
18230_1,25.400597,1585.801762
19155_6,25.350596,1698.778984
19160_4,25.400597,1699.780097
5372_0,8.800266,633.1067
12205_1,9.650282,1051.231636
13332_1,9.450278,1128.748399
14416_1,9.650282,1204.761099
14431_1,9.650282,1205.762212
622_0,1.400118,234.994435
15739_0,21.900527,1306.338093
6589_3,19.450478,712.208958
8954_2,18.950468,857.221781
8970_1,18.950468,858.227683
11718_0,10.950308,1022.161053
11973_0,10.950308,1037.17774
11983_0,10.950308,1037.690272
11987_0,10.950308,1038.188433
12007_0,11.55032,1039.170385
12297_0,10.950308,1057.18083
1475_1,10.05029,327.106365
5217_2,9.800285,623.100365
5757_0,9.800285,656.620869
7024_0,9.800285,741.643582
7041_0,9.800285,742.639904
9684_0,9.800285,898.171593
9694_0,9.800285,898.674544
11048_0,9.800285,978.691694
17455_0,9.800285,1483.281136
19982_0,9.800285,1797.338271
2903_0,19.55048,457.1504
4808_2,19.450478,597.12413
6659_3,18.800465,717.18099
6762_0,16.850426,724.088188
10823_4,26.300614,964.9252
10832_5,26.300614,965.428151
10839_2,26.300614,965.921522
10847_3,26.300614,966.424474
14274_6,26.300614,1194.601484
15657_1,25.500599,1300.618819
16469_1,26.300614,1373.652132
16886_2,26.10061,1418.668664
17029_0,26.300614,1432.689029
17057_6,26.300614,1434.691254
17078_4,26.350615,1437.670642
17415_4,27.550639,1478.692304
17432_4,26.300614,1480.699319
17442_6,26.300614,1481.690852
17547_1,26.300614,1496.678799
17937_0,26.300614,1550.619124
17946_0,26.300614,1551.620237
19659_2,27.750643,1760.83838
19667_6,27.750643,1761.820332
19689_1,27.700642,1763.851297
251_7,17.05043,179.032725
4477_0,15.750404,574.357203
5159_2,15.800405,618.425314
6440_0,16.05041,701.407481
6651_0,15.800405,716.371478
7669_1,15.850406,783.211306
9878_0,16.100411,909.466441
15754_0,15.750404,1307.597866
17034_0,15.800405,1432.89979
18718_0,15.750404,1645.849352
918_3,12.800345,272.064338
2281_2,12.750344,405.08297
2289_1,12.850346,405.346421
2292_2,12.750344,406.088873
2296_0,12.850346,406.347533
2314_6,12.850346,408.081518
2781_4,12.600341,449.06965
4693_3,12.100331,589.0817
5804_0,12.800345,659.260166
4803_0,29.000668,596.606809
4829_3,29.000668,598.292893
5666_2,29.000668,651.203366
11415_0,28.950667,1001.568791
3718_1,13.900367,517.13572
5886_0,13.850366,664.414219
5902_0,13.850366,665.415331
6048_2,13.800365,675.206116
9231_1,13.850366,872.463599
9254_1,13.850366,873.459921
16403_0,14.150372,1366.658714
977_2,27.850645,278.147653
3483_0,9.750284,500.097648
4837_3,11.400317,599.116775
10135_0,17.250434,924.406489
10145_0,17.300435,924.90944
13175_3,13.900367,1117.261951
13182_0,13.850366,1117.760112
13191_1,13.900367,1118.267853
13199_0,13.850366,1118.770804
4529_8,19.650482,578.136523
752_1,8.050251,250.126083
6975_2,12.400337,739.167145
555_4,13.950368,225.05516
14598_3,21.300515,1218.618604
13540_3,24.950588,1144.560229
13558_2,24.700583,1145.570921
15532_2,20.05049,1290.612484
1126_3,27.200632,293.17392
2069_1,12.950348,386.085783
4635_4,12.950348,585.12515
9551_0,13.000349,891.072795
15907_0,13.000349,1320.209968
15918_0,12.300335,1320.722499
15935_0,12.300335,1321.718822
4319_0,6.600222,563.028825
29_0,1.300116,119.191105
5375_0,1.350117,633.18813
5528_0,5.250195,643.055555
538_1,20.700503,223.028985
3042_3,10.750304,467.084885
6146_0,10.800305,681.17926
12108_1,10.800305,1045.1579
8120_1,10.150292,809.230651
8136_1,10.150292,810.231763
8679_0,8.650263,839.240076
8694_0,8.800266,840.241188
12252_4,19.800485,1054.479264
11368_0,20.150492,998.560664
14440_1,20.150492,1206.600464
16259_1,20.100491,1352.609609
16269_1,20.100491,1353.620302
452_1,27.10063,209.15232
2943_3,11.850326,461.10695
8863_4,23.700563,851.459396
10568_1,20.600501,950.473734
759_5,26.550619,251.127195
7578_5,26.400616,777.444131
7592_2,26.400616,778.445244
10926_3,21.650522,970.534304
8383_0,16.300415,824.482049
10277_0,18.05045,932.9375
10824_0,18.200453,964.93957
10832_1,18.150452,965.428151
9014_0,18.250454,860.90051
9026_0,18.150452,861.403461
9119_0,18.250454,866.902395
9548_0,18.250454,890.900355
9708_0,18.250454,899.407416
1833_1,15.250394,363.050615
5586_1,15.150392,646.394193
5607_1,15.100391,647.395306
7154_1,15.05039,750.476364
7593_1,15.05039,778.473984
9209_0,15.05039,871.438536
10428_0,15.05039,941.530781
11186_0,15.900407,986.532944
11201_0,15.300395,987.534056
11218_0,15.100391,988.535169
8720_4,20.750504,841.477011
18503_0,20.700503,1617.961902
1175_2,22.950548,298.045363
13161_3,23.05055,1115.580656
15943_4,22.900547,1322.628924
15952_2,23.350556,1323.630037
3315_2,23.800565,487.341846
3325_0,23.850566,488.342958
6368_1,23.800565,696.406709
6383_2,23.850566,697.422191
10674_5,23.800565,956.518729
13360_2,23.800565,1130.592554
2633_1,6.00021,437.05151
4694_0,5.950209,589.09607
4705_0,6.050211,590.097183
7125_1,22.400537,748.440609
14183_2,22.55054,1188.561279
7578_2,21.950528,777.444131
7632_2,21.250514,780.480999
8156_2,22.750544,811.486746
8171_4,22.750544,812.487859
8194_1,23.05055,813.493761
375_1,9.200273,198.120923
11914_0,26.700622,1032.588909
1473_6,18.300455,327.048885
4373_3,18.250454,566.171073
5438_7,18.350456,637.15426
5457_1,17.600441,638.155373
9444_0,15.000389,883.485416
9457_0,15.450398,884.481739
7974_3,21.950528,800.479299
8330_2,21.950528,821.469131
10214_2,21.950528,928.530689
7600_4,21.750524,778.976935
10569_6,25.800605,950.507264
10585_4,25.700603,951.513166
2012_0,2.150133,381.01795
12174_0,6.800226,1049.200671
12188_0,6.550221,1050.201783
12204_0,6.550221,1051.198105
220_2,3.850167,173.04521
18350_0,11.05031,1600.200538
2786_0,15.450398,449.17982
3715_0,2.300136,517.05908
1060_1,16.55042,287.109765
2469_1,16.55042,423.126945
4739_2,8.200254,593.12926
4762_3,8.50026,594.130373
5595_1,8.350257,647.045635
11689_0,8.150253,1020.268998
5514_1,11.200313,642.078393
16270_3,23.650562,1353.639462
2818_4,14.850386,451.028765
4103_0,14.900387,546.326053
4119_0,14.900387,547.331956
12687_0,14.900387,1083.080425
369_3,14.350376,197.04317
1201_5,14.500379,300.99601
7533_0,14.650382,775.077865
7549_0,14.55038,776.083768
318_0,14.200373,188.109798
16772_0,13.850366,1408.140218
3336_2,18.150452,489.233901
5134_2,9.300275,617.07453
2618_1,13.000349,435.221726
16895_1,27.750643,1419.650617
16906_1,27.500638,1420.651729
3168_2,15.000389,477.230131
3512_1,10.750304,502.166933
6289_0,12.500339,691.152065
3948_1,12.000329,535.107845
9453_2,14.000369,884.223078
9458_3,14.300375,884.726029
9466_4,14.700383,885.224191
11887_2,12.850346,1031.281236
15541_2,22.300535,1291.359726
15558_1,21.600521,1292.370418
8146_0,21.100511,810.873625
8153_1,21.100511,811.371786
5794_0,25.300595,658.829065
1516_0,11.900327,330.162393
13484_1,23.250554,1140.019298
13575_3,23.500559,1147.031875
16011_0,23.350556,1329.12897
19050_0,23.250554,1683.752717
19169_0,23.250554,1701.739212
19175_0,23.250554,1702.740324
11224_1,19.950488,988.9519
13846_0,20.05049,1166.048223
118_0,1.700124,150.043573
2742_4,15.500399,447.091375
3743_0,15.650402,519.147525
5119_0,15.700403,616.384768
5140_3,15.700403,617.376301
8382_0,15.650402,824.448519
1634_1,7.100232,342.980465
566_0,8.900268,227.090915
1991_1,9.350276,379.068415
10222_1,8.700264,929.13902
9929_1,10.100291,912.115318
9945_1,10.05029,912.618269
21245_0,20.05049,1922.980285
21256_0,20.05049,1924.000558
21633_2,21.100511,1978.860565
3223_0,17.350436,481.210631
3113_2,8.150253,473.0724
3331_0,8.250255,489.12373
5665_0,8.00025,651.174625
2706_10,16.150412,443.086925
6461_0,16.300415,703.160625
7755_3,16.300415,788.101908
10920_0,16.300415,970.275643
2696_0,2.650143,442.085813
5741_0,21.05051,655.811357
650_0,28.800664,237.221791
2209_5,31.750723,397.217771
303_0,13.350356,186.011773
3695_2,13.900367,515.176605
3706_1,13.800365,516.177718
3721_1,13.800365,517.18362
11234_1,25.650602,989.392581
188_4,11.150312,167.000215
1383_3,11.250314,317.1623
1822_3,11.250314,361.14898
4932_3,11.250314,604.136708
5217_3,11.250314,623.100365
8590_0,27.900646,835.283526
8611_0,27.900646,836.284638
10869_3,27.850645,967.473486
13892_0,27.700642,1169.477871
577_3,12.300335,229.05003
2646_1,12.300335,437.602362
3678_1,12.300335,513.605482
4036_1,12.350336,541.13368
4045_1,12.300335,542.134793
14007_1,12.250334,1177.208951
14062_1,12.300335,1181.227771
14078_2,12.300335,1182.228883
15696_0,12.500339,1303.349126
15713_0,12.350336,1304.340658
5159_5,21.100511,618.425314
7706_4,21.100511,785.845812
9901_0,20.800505,910.548984
9919_0,21.200513,911.554886
10696_0,20.950508,957.558161
12750_3,21.750524,1087.568666
13911_0,21.300515,1170.598734
13926_1,21.300515,1171.599846
16588_1,21.150512,1386.661804
16597_0,21.150512,1387.658127
16943_3,21.300515,1424.689709
16950_2,21.150512,1425.681242
17028_3,21.150512,1432.669869
17379_0,21.200513,1474.649534
19919_0,23.150552,1791.839337
5786_0,22.100531,658.354853
6495_2,22.100531,705.440671
6854_0,22.100531,730.449324
8085_4,21.750524,807.472716
8454_0,22.100531,827.969177
9114_0,22.100531,866.629364
9190_2,22.100531,870.490114
9473_3,22.100531,885.482851
10050_0,21.600521,919.448826
10082_2,22.100531,921.407941
12414_0,22.800545,1063.829367
14006_0,22.100531,1177.16105
14017_0,22.05053,1177.659212
15684_3,22.250534,1302.640204
15701_1,21.800525,1303.650897
15886_0,22.100531,1317.867652
15894_0,22.100531,1318.878345
16221_2,22.100531,1348.638689
16231_2,22.100531,1349.649382
16708_0,22.100531,1399.221216
17452_0,22.100531,1482.931465
17460_0,22.100531,1483.927787
279_1,29.050669,181.969002
3035_1,29.050669,466.294533
3973_3,29.050669,537.05738
3990_0,29.050669,538.068073
16173_0,20.450498,1343.681027
655_1,16.05041,238.107943
1723_1,16.000409,351.109115
3338_0,16.05041,489.305751
3533_2,16.000409,504.121258
7789_0,16.100411,790.425064
7795_0,16.100411,790.928015
7813_0,16.05041,791.421386
8043_0,16.100411,805.436961
8051_0,16.05041,805.930332
8060_0,16.05041,806.433284
6973_1,15.300395,739.128825
10291_3,22.05053,933.929032
13721_2,22.950548,1158.020163
13730_2,22.950548,1158.527904
4806_4,13.650362,597.08581
16711_0,26.300614,1400.112158
16715_0,26.300614,1400.619899
16719_0,26.300614,1401.11806
9379_3,17.800445,880.146778
2427_0,8.300256,417.963312
9734_2,14.500379,901.19888
9748_1,14.350376,902.199993
696_1,8.100252,243.123085
2006_0,18.900467,380.203648
9990_1,18.900467,915.415636
11312_1,19.150472,994.948995
11335_0,19.000469,996.438689
11549_1,18.700463,1010.449474
11564_1,18.650462,1011.441006
20302_0,18.950468,1828.81823
20330_2,18.900467,1831.831147
20652_0,18.850466,1859.838347
20663_1,18.650462,1860.83946
20672_0,18.950468,1861.821412
21724_1,18.950468,1991.870237
19377_0,19.05047,1731.820487
19699_0,17.850446,1764.761399
10567_3,22.100531,950.440204
10201_4,23.400557,927.912777
10230_3,23.150552,929.416841
20769_0,23.350556,1872.81928
20777_0,23.600561,1873.829972
2558_2,10.450298,431.131055
10449_1,10.800305,943.173755
8296_0,18.350456,819.869267
8305_0,18.350456,820.372218
9099_2,18.250454,865.872542
18673_0,18.350456,1640.81026
18690_0,18.450458,1642.798114
18700_0,18.350456,1643.827967
19069_0,18.450458,1686.818325
19075_0,18.450458,1687.819437
19080_0,18.400457,1688.83013
19090_0,18.350456,1689.831242
9405_4,25.750604,881.464031
9425_6,25.950607,882.484304
10197_0,25.900607,927.472096
10211_1,25.900607,928.473209
6655_2,23.800565,716.82653
18881_3,26.050609,1664.779479
2329_1,13.000349,409.207171
12732_0,16.750424,1086.557974
15741_1,16.750424,1306.639864
15756_0,16.700423,1307.640977
15769_0,16.750424,1308.651669
6860_7,21.650522,731.148665
7551_0,21.650522,776.155618
11536_2,21.650522,1009.429201
12317_0,21.650522,1058.268163
13409_0,29.400676,1134.429354
13880_2,24.100571,1168.548609
577_2,10.250294,229.05003
9293_2,10.400297,876.204598
8538_1,10.350296,832.625069
18479_1,10.300295,1615.351346
18489_1,10.300295,1616.347668
18901_0,10.400297,1667.260706
2532_1,18.100451,429.11925
4323_5,17.600441,563.138995
6433_2,17.950448,701.18235
6448_0,17.800445,702.188253
6462_1,17.800445,703.189365
6751_3,17.800445,723.173295
15980_2,17.800445,1326.288493
11041_0,8.700264,978.179163
11075_0,8.650263,980.195758
11084_0,8.650263,980.693919
11092_0,8.700264,981.201661
11250_0,8.700264,990.182933
11263_0,8.700264,990.685884
11488_0,8.700264,1006.660574
21517_0,8.700264,1959.389166
21523_0,8.700264,1960.390278
21532_0,8.700264,1961.391391
21535_0,8.700264,1962.402084
12228_0,8.50026,1052.740489
15541_1,21.650522,1291.359726
15575_0,21.600521,1293.371531
15588_0,21.55052,1294.367853
15834_3,21.650522,1313.341091
16631_0,21.650522,1391.260216
16787_0,21.650522,1409.289821
6031_1,10.500299,674.137943
1968_0,11.05031,376.060288
1892_1,10.200293,369.06208
17958_0,18.100451,1552.750679
17967_0,17.650442,1554.748114
5809_0,16.05041,659.399076
2546_0,11.350316,430.062883
999_2,11.400317,281.13662
373_0,16.250414,197.948482
7672_2,22.400537,783.350216
6417_1,19.55048,700.095018
1186_1,7.150233,299.151855
6716_1,9.950288,720.658539
7139_3,22.750544,749.446511
16625_2,23.300555,1390.661464
16632_1,23.400557,1391.662577
16575_0,23.400557,1385.670272
2000_2,14.350376,380.045578
570_0,1.200114,227.957907
8031_2,11.800325,804.641819
4089_1,14.250374,545.200401
18667_0,24.950588,1639.751667
12949_3,22.000529,1101.550711
13987_3,21.500519,1175.599506
983_1,13.250354,279.086495
3408_3,13.55036,495.015445
3424_0,13.500359,496.016558
16917_4,23.200553,1421.672002
17337_4,23.150552,1466.688534
17344_3,23.200553,1467.689647
18110_5,23.300555,1570.718014
19509_5,23.000549,1744.791839
21581_5,26.700622,1969.888872
20286_1,8.950269,1827.290216
6519_1,14.100371,707.174655
6531_0,14.200373,708.180558
11575_0,13.600361,1012.240938
8435_1,11.150312,827.130925
9930_2,11.150312,912.134478
9946_3,11.100311,912.637429
3925_0,1.00011,533.1631
2452_0,1.050111,421.07682
4005_0,1.00011,539.141035
2697_3,12.700343,442.104973
4000_1,12.800345,539.016495
9400_5,12.750344,881.191
9421_4,12.750344,882.206483
20132_0,26.60062,1812.781269
20141_0,26.60062,1813.791962
20152_4,26.800624,1814.812235
8612_0,22.650542,836.299008
8624_0,22.600541,836.80675
9823_1,22.500539,906.477474
9875_0,22.500539,909.327531
1741_0,11.450318,353.02991
2301_1,11.500319,407.042085
14547_0,11.450318,1215.150635
15343_0,11.350316,1275.169485
15360_0,11.450318,1276.170598
15986_0,11.450318,1327.078845
15996_0,11.150312,1328.079958
16009_0,11.200313,1329.08107
16021_0,11.400317,1330.101343
3256_2,17.350436,483.222436
7139_0,17.500439,749.446511
7144_0,17.500439,749.939882
9323_1,17.500439,877.478741
9405_1,17.500439,881.464031
9417_0,17.500439,881.995722
15785_0,17.500439,1309.628832
12990_3,19.500479,1104.558839
3952_5,20.500499,535.218016
3963_5,20.500499,536.219128
12289_1,20.400497,1056.567709
12323_3,20.350496,1058.550774
12660_0,20.450498,1081.538041
4332_1,10.150292,563.689847
4335_1,10.250294,564.001198
4345_0,10.150292,564.384398
4349_0,10.250294,564.690959
4350_1,10.250294,564.758019
4365_0,10.150292,565.452571
13885_0,20.200493,1168.668359
5347_0,19.450478,631.382296
2706_5,9.950288,443.086925
4333_1,10.100291,563.752117
1396_1,6.800226,319.044775
6936_0,17.000429,736.446419
6938_0,17.000429,736.94937
8504_2,17.150432,830.445614
8700_1,17.000429,840.547749
8708_0,17.000429,840.97406
8738_3,17.100431,842.478124
8751_3,17.100431,843.474446
8765_2,17.05043,844.485139
8995_2,17.05043,859.468296
9878_1,17.000429,909.466441
9898_0,17.000429,910.467554
11861_0,17.000429,1030.150793
11874_0,17.000429,1030.648954
13091_0,17.000429,1111.178635
13100_0,17.000429,1111.681587
13105_0,17.000429,1112.179748
13116_0,17.000429,1112.677909
13415_0,17.000429,1134.678434
14239_0,17.000429,1192.220848
14246_0,17.000429,1192.719009
14253_2,17.000429,1193.207591
14261_0,17.000429,1193.710542
14268_0,17.000429,1194.208703
14550_3,17.000429,1215.222486
14559_0,17.000429,1215.711067
14566_0,17.000429,1216.209228
14573_0,17.000429,1216.712179
14579_3,17.000429,1217.200761
14843_0,17.000429,1238.209753
14849_0,17.000429,1238.707914
